"grammar_pattern","japanese_sentence","hiragana_reading","korean_translation","question_type","difficulty","file_source"
"にとって","外国人にとって日本語は困難です。","がいこくじんにとってにほんごはこんなんです。","외국인에게 있어서 일본어는 어렵습니다.","sentence_completion","1","49_にとって.md"
"にとって","外国人にとって日本語は困難です。","がいこくじんにとってにほんごはこんなんです。","외국인에게 있어서 일본어는 어렵습니다.","meaning_comprehension","1","49_にとって.md"
"にとって","女性にとって安全は最優先です。","じょせいにとってあんぜんはさいゆうせんです。","여성에게 있어서 안전이 최우선입니다.","sentence_completion","1","49_にとって.md"
"にとって","女性にとって安全は最優先です。","じょせいにとってあんぜんはさいゆうせんです。","여성에게 있어서 안전이 최우선입니다.","meaning_comprehension","1","49_にとって.md"
"にとって","高齢者にとって健康管理は大切です。","こうれいしゃにとってけんこうかんりはたいせつです。","고령자에게 있어서 건강관리는 소중합니다.","sentence_completion","1","49_にとって.md"
"にとって","高齢者にとって健康管理は大切です。","こうれいしゃにとってけんこうかんりはたいせつです。","고령자에게 있어서 건강관리는 소중합니다.","meaning_comprehension","1","49_にとって.md"
"にとって","農民にとって天候は運命です。","のうみんにとってげんこうはうんめいです。","농민에게 있어서 날씨는 운명입니다.","sentence_completion","1","49_にとって.md"
"にとって","農民にとって天候は運命です。","のうみんにとってげんこうはうんめいです。","농민에게 있어서 날씨는 운명입니다.","meaning_comprehension","1","49_にとって.md"
"のような","天使のような優しい人です。","てんしのようなやさしいひとです。","천사 같은 상냥한 사람입니다.","sentence_completion","2","50_のような.md"
"のような","天使のような優しい人です。","てんしのようなやさしいひとです。","천사 같은 상냥한 사람입니다.","meaning_comprehension","2","50_のような.md"
"のような","天使のような優しい人です。","てんしのようなやさしいひとです。","천사 같은 상냥한 사람입니다.","pattern_identification","2","50_のような.md"
"のような","赤ちゃんのような無邪気な笑顔です。","あかちゃんのようなむじゃきなえがおです。","아기 같은 천진무구한 웃음입니다.","sentence_completion","2","50_のような.md"
"のような","赤ちゃんのような無邪気な笑顔です。","あかちゃんのようなむじゃきなえがおです。","아기 같은 천진무구한 웃음입니다.","meaning_comprehension","2","50_のような.md"
"のような","赤ちゃんのような無邪気な笑顔です。","あかちゃんのようなむじゃきなえがおです。","아기 같은 천진무구한 웃음입니다.","pattern_identification","2","50_のような.md"
"のような","雪のような白いドレスを着ています。","ゆきのようなしろいドレスをきています。","눈 같은 하얀 드레스를 입고 있습니다.","sentence_completion","2","50_のような.md"
"のような","雪のような白いドレスを着ています。","ゆきのようなしろいドレスをきています。","눈 같은 하얀 드레스를 입고 있습니다.","meaning_comprehension","2","50_のような.md"
"のような","雪のような白いドレスを着ています。","ゆきのようなしろいドレスをきています。","눈 같은 하얀 드레스를 입고 있습니다.","pattern_identification","2","50_のような.md"
"のような","宝石のような美しい海です。","ほうせきのようなうつくしいうみです。","보석 같은 아름다운 바다입니다.","sentence_completion","2","50_のような.md"
"のような","宝石のような美しい海です。","ほうせきのようなうつくしいうみです。","보석 같은 아름다운 바다입니다.","meaning_comprehension","2","50_のような.md"
"のような","宝石のような美しい海です。","ほうせきのようなうつくしいうみです。","보석 같은 아름다운 바다입니다.","pattern_identification","2","50_のような.md"
"のような","鏡のような澄んだ湖があります。","かがみのようなすんだみずうみがあります。","거울 같은 맑은 호수가 있습니다.","sentence_completion","2","50_のような.md"
"のような","鏡のような澄んだ湖があります。","かがみのようなすんだみずうみがあります。","거울 같은 맑은 호수가 있습니다.","meaning_comprehension","2","50_のような.md"
"のような","鏡のような澄んだ湖があります。","かがみのようなすんだみずうみがあります。","거울 같은 맑은 호수가 있습니다.","pattern_identification","2","50_のような.md"
"のような","火のような熱い情熱を持っています。","ひのようなあついじょうねつをもっています。","불 같은 뜨거운 열정을 가지고 있습니다.","sentence_completion","2","50_のような.md"
"のような","火のような熱い情熱を持っています。","ひのようなあついじょうねつをもっています。","불 같은 뜨거운 열정을 가지고 있습니다.","meaning_comprehension","2","50_のような.md"
"のような","火のような熱い情熱を持っています。","ひのようなあついじょうねつをもっています。","불 같은 뜨거운 열정을 가지고 있습니다.","pattern_identification","2","50_のような.md"
"のような","羽毛のような軽いタオルです。","うもうのようなかるいタオルです。","깃털 같은 가벼운 수건입니다.","sentence_completion","2","50_のような.md"
"のような","羽毛のような軽いタオルです。","うもうのようなかるいタオルです。","깃털 같은 가벼운 수건입니다.","meaning_comprehension","2","50_のような.md"
"のような","羽毛のような軽いタオルです。","うもうのようなかるいタオルです。","깃털 같은 가벼운 수건입니다.","pattern_identification","2","50_のような.md"
"のような","蜂蜜のような甘い声です。","はちみつのようなあまいこえです。","꿀 같은 달콤한 목소리입니다.","sentence_completion","2","50_のような.md"
"のような","蜂蜜のような甘い声です。","はちみつのようなあまいこえです。","꿀 같은 달콤한 목소리입니다.","meaning_comprehension","2","50_のような.md"
"のような","蜂蜜のような甘い声です。","はちみつのようなあまいこえです。","꿀 같은 달콤한 목소리입니다.","pattern_identification","2","50_のような.md"
"のような","星のような瞳をしています。","ほしのようなひとみをしています。","별 같은 눈동자를 하고 있습니다.","sentence_completion","2","50_のような.md"
"のような","星のような瞳をしています。","ほしのようなひとみをしています。","별 같은 눈동자를 하고 있습니다.","meaning_comprehension","2","50_のような.md"
"のような","星のような瞳をしています。","ほしのようなひとみをしています。","별 같은 눈동자를 하고 있습니다.","pattern_identification","2","50_のような.md"
"のような","絹のような滑らかな肌です。","きぬのようななめらかなはだです。","비단 같은 매끄러운 피부입니다.","sentence_completion","2","50_のような.md"
"のような","絹のような滑らかな肌です。","きぬのようななめらかなはだです。","비단 같은 매끄러운 피부입니다.","meaning_comprehension","2","50_のような.md"
"のような","絹のような滑らかな肌です。","きぬのようななめらかなはだです。","비단 같은 매끄러운 피부입니다.","pattern_identification","2","50_のような.md"
"のように","鳥のように自由に飛びたいです。","とりのようにじゆうにとびたいです。","새처럼 자유롭게 날고 싶습니다.","sentence_completion","1","51_のように.md"
"のように","鳥のように自由に飛びたいです。","とりのようにじゆうにとびたいです。","새처럼 자유롭게 날고 싶습니다.","meaning_comprehension","1","51_のように.md"
"のように","水のように透明な心を持っています。","みずのようにとうめいなこころをもっています。","물처럼 투명한 마음을 가지고 있습니다.","sentence_completion","1","51_のように.md"
"のように","水のように透明な心を持っています。","みずのようにとうめいなこころをもっています。","물처럼 투명한 마음을 가지고 있습니다.","meaning_comprehension","1","51_のように.md"
"のように","風のように速く走りました。","かぜのようにはやくはしりました。","바람처럼 빠르게 달렸습니다.","sentence_completion","1","51_のように.md"
"のように","風のように速く走りました。","かぜのようにはやくはしりました。","바람처럼 빠르게 달렸습니다.","meaning_comprehension","1","51_のように.md"
"のように","花のように美しく咲いています。","はなのようにうつくしくさいています。","꽃처럼 아름답게 피고 있습니다.","sentence_completion","1","51_のように.md"
"のように","花のように美しく咲いています。","はなのようにうつくしくさいています。","꽃처럼 아름답게 피고 있습니다.","meaning_comprehension","1","51_のように.md"
"のように","石のように硬い意志があります。","いしのようにかたいいしがあります。","돌처럼 굳은 의지가 있습니다.","sentence_completion","1","51_のように.md"
"のように","石のように硬い意志があります。","いしのようにかたいいしがあります。","돌처럼 굳은 의지가 있습니다.","meaning_comprehension","1","51_のように.md"
"のように","子供のように純粋な気持ちです。","こどものようにじゅんすいなきもちです。","어린이처럼 순수한 마음입니다.","sentence_completion","1","51_のように.md"
"のように","子供のように純粋な気持ちです。","こどものようにじゅんすいなきもちです。","어린이처럼 순수한 마음입니다.","meaning_comprehension","1","51_のように.md"
"のように","計画したように進んでいます。","けいかくしたようにすすんでいます。","계획한 대로 진행되고 있습니다.","sentence_completion","1","51_のように.md"
"のように","計画したように進んでいます。","けいかくしたようにすすんでいます。","계획한 대로 진행되고 있습니다.","meaning_comprehension","1","51_のように.md"
"のように","雲のように軽い気分です。","くものようにかるいきぶんです。","구름처럼 가벼운 기분입니다.","sentence_completion","1","51_のように.md"
"のように","雲のように軽い気分です。","くものようにかるいきぶんです。","구름처럼 가벼운 기분입니다.","meaning_comprehension","1","51_のように.md"
"のように","昔のように元気になりました。","むかしのようにげんきになりました。","옛날처럼 건강해졌습니다.","sentence_completion","1","51_のように.md"
"のように","昔のように元気になりました。","むかしのようにげんきになりました。","옛날처럼 건강해졌습니다.","meaning_comprehension","1","51_のように.md"
"のように","蝶のように軽やかに踊っています。","ちょうのようにかろやかにおどっています。","나비처럼 경쾌하게 춤추고 있습니다.","sentence_completion","1","51_のように.md"
"のように","蝶のように軽やかに踊っています。","ちょうのようにかろやかにおどっています。","나비처럼 경쾌하게 춤추고 있습니다.","meaning_comprehension","1","51_のように.md"
"ように（目的）","早く治るように薬を飲みます。","はやくなおるようにくすりをのみます。","빨리 낫도록 약을 먹습니다.","sentence_completion","1","52_ように目的.md"
"ように（目的）","早く治るように薬を飲みます。","はやくなおるようにくすりをのみます。","빨리 낫도록 약을 먹습니다.","meaning_comprehension","1","52_ように目的.md"
"ように（目的）","忘れないように手帳に書きます。","わすれないようにてちょうにかきます。","잊지 않도록 수첩에 씁니다.","sentence_completion","1","52_ように目的.md"
"ように（目的）","忘れないように手帳に書きます。","わすれないようにてちょうにかきます。","잊지 않도록 수첩에 씁니다.","meaning_comprehension","1","52_ように目的.md"
"ように（目的）","日本語が上手になるように練習します。","にほんごがじょうずになるようにれんしゅうします。","일본어가 잘 되도록 연습합니다.","sentence_completion","1","52_ように目的.md"
"ように（目的）","日本語が上手になるように練習します。","にほんごがじょうずになるようにれんしゅうします。","일본어가 잘 되도록 연습합니다.","meaning_comprehension","1","52_ように目的.md"
"ように（目的）","合格できるように頑張ります。","ごうかくできるようにがんばります。","합격할 수 있도록 열심히 합니다.","sentence_completion","1","52_ように目的.md"
"ように（目的）","合格できるように頑張ります。","ごうかくできるようにがんばります。","합격할 수 있도록 열심히 합니다.","meaning_comprehension","1","52_ように目的.md"
"ように（目的）","皆が幸せになるように祈っています。","みながしあわせになるようにいのっています。","모두가 행복해지도록 기도하고 있습니다.","sentence_completion","1","52_ように目的.md"
"ように（目的）","皆が幸せになるように祈っています。","みながしあわせになるようにいのっています。","모두가 행복해지도록 기도하고 있습니다.","meaning_comprehension","1","52_ように目的.md"
"ように（目的）","迷子にならないように地図を持ちます。","まいごにならないようにちずをもちます。","길을 잃지 않도록 지도를 가지고 갑니다.","sentence_completion","1","52_ように目的.md"
"ように（目的）","迷子にならないように地図を持ちます。","まいごにならないようにちずをもちます。","길을 잃지 않도록 지도를 가지고 갑니다.","meaning_comprehension","1","52_ように目的.md"
"ように（目的）","聞こえるように大きな声で話します。","きこえるようにおおきなこえではなします。","들리도록 큰 소리로 말합니다.","sentence_completion","1","52_ように目的.md"
"ように（目的）","聞こえるように大きな声で話します。","きこえるようにおおきなこえではなします。","들리도록 큰 소리로 말합니다.","meaning_comprehension","1","52_ように目的.md"
"ように（目的）","理解できるようにゆっくり説明します。","りかいできるようにゆっくりせつめいします。","이해할 수 있도록 천천히 설명합니다.","sentence_completion","1","52_ように目的.md"
"ように（目的）","理解できるようにゆっくり説明します。","りかいできるようにゆっくりせつめいします。","이해할 수 있도록 천천히 설명합니다.","meaning_comprehension","1","52_ように目的.md"
"ように（目的）","成功するように努力しています。","せいこうするようにどりょくしています。","성공하도록 노력하고 있습니다.","sentence_completion","1","52_ように目的.md"
"ように（目的）","成功するように努力しています。","せいこうするようにどりょくしています。","성공하도록 노력하고 있습니다.","meaning_comprehension","1","52_ように目的.md"
"ように（目的）","風邪をひかないように注意します。","かぜをひかないようにちゅういします。","감기에 걸리지 않도록 주의합니다.","sentence_completion","1","52_ように目的.md"
"ように（目的）","風邪をひかないように注意します。","かぜをひかないようにちゅういします。","감기에 걸리지 않도록 주의합니다.","meaning_comprehension","1","52_ように目的.md"
"ように（様態）","彼は怒ったように顔が赤くなりました。","かれはおこったようにかおがあかくなりました。","그는 화가 난 것처럼 얼굴이 빨갛게 되었습니다.","sentence_completion","1","53_ように様態.md"
"ように（様態）","彼は怒ったように顔が赤くなりました。","かれはおこったようにかおがあかくなりました。","그는 화가 난 것처럼 얼굴이 빨갛게 되었습니다.","meaning_comprehension","1","53_ように様態.md"
"ように（様態）","疲れたように座り込みました。","つかれたようにすわりこみました。","피곤한 것처럼 주저앉았습니다.","sentence_completion","1","53_ように様態.md"
"ように（様態）","疲れたように座り込みました。","つかれたようにすわりこみました。","피곤한 것처럼 주저앉았습니다.","meaning_comprehension","1","53_ように様態.md"
"ように（様態）","驚いたように目を大きく開きました。","おどろいたようにめをおおきくひらきました。","놀란 것처럼 눈을 크게 떴습니다.","sentence_completion","1","53_ように様態.md"
"ように（様態）","驚いたように目を大きく開きました。","おどろいたようにめをおおきくひらきました。","놀란 것처럼 눈을 크게 떴습니다.","meaning_comprehension","1","53_ように様態.md"
"ように（様態）","忘れたように振る舞っています。","わすれたようにふるまっています。","잊은 것처럼 행동하고 있습니다.","sentence_completion","1","53_ように様態.md"
"ように（様態）","忘れたように振る舞っています。","わすれたようにふるまっています。","잊은 것처럼 행동하고 있습니다.","meaning_comprehension","1","53_ように様態.md"
"ように（様態）","考えるように静かになりました。","かんがえるようにしずかになりました。","생각하는 것처럼 조용해졌습니다.","sentence_completion","1","53_ように様態.md"
"ように（様態）","考えるように静かになりました。","かんがえるようにしずかになりました。","생각하는 것처럼 조용해졌습니다.","meaning_comprehension","1","53_ように様態.md"
"ように（様態）","知っていたように話しました。","しっていたようにはなしました。","알고 있었던 것처럼 말했습니다.","sentence_completion","1","53_ように様態.md"
"ように（様態）","知っていたように話しました。","しっていたようにはなしました。","알고 있었던 것처럼 말했습니다.","meaning_comprehension","1","53_ように様態.md"
"ように（様態）","風が吹くように髪が揺れました。","かぜがふくようにかみがゆれました。","바람이 부는 것처럼 머리카락이 흔들렸습니다.","sentence_completion","1","53_ように様態.md"
"ように（様態）","風が吹くように髪が揺れました。","かぜがふくようにかみがゆれました。","바람이 부는 것처럼 머리카락이 흔들렸습니다.","meaning_comprehension","1","53_ように様態.md"
"ように（様態）","泣いたように目が赤いです。","ないたようにめがあかいです。","운 것처럼 눈이 빨갛습니다.","sentence_completion","1","53_ように様態.md"
"ように（様態）","泣いたように目が赤いです。","ないたようにめがあかいです。","운 것처럼 눈이 빨갛습니다.","meaning_comprehension","1","53_ように様態.md"
"ように（様態）","踊るように歩いています。","おどるようにあるいています。","춤추는 것처럼 걷고 있습니다.","sentence_completion","1","53_ように様態.md"
"ように（様態）","踊るように歩いています。","おどるようにあるいています。","춤추는 것처럼 걷고 있습니다.","meaning_comprehension","1","53_ように様態.md"
"ように（様態）","笑ったように口元が動きました。","わらったようにくちもとがうごきました.","웃은 것처럼 입가가 움직였습니다.","sentence_completion","1","53_ように様態.md"
"ように（様態）","笑ったように口元が動きました。","わらったようにくちもとがうごきました.","웃은 것처럼 입가가 움직였습니다.","meaning_comprehension","1","53_ように様態.md"
"ことができる","日本語を話すことができます。","にほんごをはなすことができます。","일본어를 말할 수 있습니다.","sentence_completion","1","54_ことができる.md"
"ことができる","日本語を話すことができます。","にほんごをはなすことができます。","일본어를 말할 수 있습니다.","meaning_comprehension","1","54_ことができる.md"
"ことができる","ピアノを弾くことができません。","ピアノをひくことができません。","피아노를 칠 수 없습니다.","sentence_completion","1","54_ことができる.md"
"ことができる","ピアノを弾くことができません。","ピアノをひくことができません。","피아노를 칠 수 없습니다.","meaning_comprehension","1","54_ことができる.md"
"ことができる","漢字を書くことができるようになりました。","かんじをかくことができるようになりました。","한자를 쓸 수 있게 되었습니다.","sentence_completion","1","54_ことができる.md"
"ことができる","漢字を書くことができるようになりました。","かんじをかくことができるようになりました。","한자를 쓸 수 있게 되었습니다.","meaning_comprehension","1","54_ことができる.md"
"ことができる","車を運転することができます。","くるまをうんてんすることができます。","자동차를 운전할 수 있습니다.","sentence_completion","1","54_ことができる.md"
"ことができる","車を運転することができます。","くるまをうんてんすることができます。","자동차를 운전할 수 있습니다.","meaning_comprehension","1","54_ことができる.md"
"ことができる","料理を作ることができます。","りょうりをつくることができます。","요리를 만들 수 있습니다.","sentence_completion","1","54_ことができる.md"
"ことができる","料理を作ることができます。","りょうりをつくることができます。","요리를 만들 수 있습니다.","meaning_comprehension","1","54_ことができる.md"
"ことができる","泳ぐことができますか。","およぐことができますか。","수영할 수 있습니까?","sentence_completion","1","54_ことができる.md"
"ことができる","泳ぐことができますか。","およぐことができますか。","수영할 수 있습니까?","meaning_comprehension","1","54_ことができる.md"
"ことができる","コンピュータを使うことができます。","コンピュータをつかうことができます。","컴퓨터를 사용할 수 있습니다.","sentence_completion","1","54_ことができる.md"
"ことができる","コンピュータを使うことができます。","コンピュータをつかうことができます。","컴퓨터를 사용할 수 있습니다.","meaning_comprehension","1","54_ことができる.md"
"ことができる","英語を読むことができます。","えいごをよむことができます。","영어를 읽을 수 있습니다.","sentence_completion","1","54_ことができる.md"
"ことができる","英語を読むことができます。","えいごをよむことができます。","영어를 읽을 수 있습니다.","meaning_comprehension","1","54_ことができる.md"
"ことができる","スキーをすることができません。","スキーをすることができません。","스키를 탈 수 없습니다.","sentence_completion","1","54_ことができる.md"
"ことができる","スキーをすることができません。","スキーをすることができません。","스키를 탈 수 없습니다.","meaning_comprehension","1","54_ことができる.md"
"ことができる","歌を歌うことができます。","うたをうたうことができます。","노래를 부를 수 있습니다.","sentence_completion","1","54_ことができる.md"
"ことができる","歌を歌うことができます。","うたをうたうことができます。","노래를 부를 수 있습니다.","meaning_comprehension","1","54_ことができる.md"
"ことにする","毎日運動することにしました。","まいにちうんどうすることにしました。","매일 운동하기로 했습니다.","sentence_completion","1","55_ことにする.md"
"ことにする","毎日運動することにしました。","まいにちうんどうすることにしました。","매일 운동하기로 했습니다.","meaning_comprehension","1","55_ことにする.md"
"ことにする","タバコをやめることにしました。","タバコをやめることにしました。","담배를 끊기로 했습니다.","sentence_completion","1","55_ことにする.md"
"ことにする","タバコをやめることにしました。","タバコをやめることにしました。","담배를 끊기로 했습니다.","meaning_comprehension","1","55_ことにする.md"
"ことにする","来年結婚することにしました。","らいねんけっこんすることにしました。","내년에 결혼하기로 했습니다.","sentence_completion","1","55_ことにする.md"
"ことにする","来年結婚することにしました。","らいねんけっこんすることにしました。","내년에 결혼하기로 했습니다.","meaning_comprehension","1","55_ことにする.md"
"ことにする","早く寝ることにしています。","はやくねることにしています。","일찍 자기로 하고 있습니다.","sentence_completion","1","55_ことにする.md"
"ことにする","早く寝ることにしています。","はやくねることにしています。","일찍 자기로 하고 있습니다.","meaning_comprehension","1","55_ことにする.md"
"ことにする","お酒を飲まないことにしました。","おさけをのまないことにしました。","술을 마시지 않기로 했습니다.","sentence_completion","1","55_ことにする.md"
"ことにする","お酒を飲まないことにしました。","おさけをのまないことにしました。","술을 마시지 않기로 했습니다.","meaning_comprehension","1","55_ことにする.md"
"ことにする","新しい言語を学ぶことにしました。","あたらしいげんごをまなぶことにしました。","새로운 언어를 배우기로 했습니다.","sentence_completion","1","55_ことにする.md"
"ことにする","新しい言語を学ぶことにしました。","あたらしいげんごをまなぶことにしました。","새로운 언어를 배우기로 했습니다.","meaning_comprehension","1","55_ことにする.md"
"ことにする","会社を辞めることにしました。","かいしゃをやめることにしました。","회사를 그만두기로 했습니다.","sentence_completion","1","55_ことにする.md"
"ことにする","会社を辞めることにしました。","かいしゃをやめることにしました。","회사를 그만두기로 했습니다.","meaning_comprehension","1","55_ことにする.md"
"ことにする","引っ越しすることにしました。","ひっこしすることにしました。","이사하기로 했습니다.","sentence_completion","1","55_ことにする.md"
"ことにする","引っ越しすることにしました。","ひっこしすることにしました。","이사하기로 했습니다.","meaning_comprehension","1","55_ことにする.md"
"ことにする","甘い物を食べないことにしました。","あまいものをたべないことにしました。","단 것을 먹지 않기로 했습니다.","sentence_completion","1","55_ことにする.md"
"ことにする","甘い物を食べないことにしました。","あまいものをたべないことにしました。","단 것을 먹지 않기로 했습니다.","meaning_comprehension","1","55_ことにする.md"
"ことにする","毎朝散歩することにしています。","まいあささんぽすることにしています。","매일 아침 산책하기로 하고 있습니다.","sentence_completion","1","55_ことにする.md"
"ことにする","毎朝散歩することにしています。","まいあささんぽすることにしています。","매일 아침 산책하기로 하고 있습니다.","meaning_comprehension","1","55_ことにする.md"
"ことになる","来月転勤することになりました。","らいげつてんきんすることになりました。","다음 달에 전근하게 되었습니다.","sentence_completion","1","56_ことになる.md"
"ことになる","来月転勤することになりました。","らいげつてんきんすることになりました。","다음 달에 전근하게 되었습니다.","meaning_comprehension","1","56_ことになる.md"
"ことになる","今度部長になることになりました。","こんどぶちょうになることになりました。","이번에 부장이 되게 되었습니다.","sentence_completion","1","56_ことになる.md"
"ことになる","今度部長になることになりました。","こんどぶちょうになることになりました。","이번에 부장이 되게 되었습니다.","meaning_comprehension","1","56_ことになる.md"
"ことになる","残業しないことになりました。","ざんぎょうしないことになりました。","잔업하지 않게 되었습니다.","sentence_completion","1","56_ことになる.md"
"ことになる","残業しないことになりました。","ざんぎょうしないことになりました。","잔업하지 않게 되었습니다.","meaning_comprehension","1","56_ことになる.md"
"ことになる","新しいプロジェクトを担当することになりました。","あたらしいプロジェクトをたんとうすることになりました。","새 프로젝트를 담당하게 되었습니다.","sentence_completion","1","56_ことになる.md"
"ことになる","新しいプロジェクトを担当することになりました。","あたらしいプロジェクトをたんとうすることになりました。","새 프로젝트를 담당하게 되었습니다.","meaning_comprehension","1","56_ことになる.md"
"ことになる","留学することになりました。","りゅうがくすることになりました。","유학하게 되었습니다.","sentence_completion","1","56_ことになる.md"
"ことになる","留学することになりました。","りゅうがくすることになりました。","유학하게 되었습니다.","meaning_comprehension","1","56_ことになる.md"
"ことになる","会議に参加することになりました。","かいぎにさんかすることになりました。","회의에 참가하게 되었습니다.","sentence_completion","1","56_ことになる.md"
"ことになる","会議に参加することになりました。","かいぎにさんかすることになりました。","회의에 참가하게 되었습니다.","meaning_comprehension","1","56_ことになる.md"
"ことになる","病院で手術を受けることになりました。","びょういんでしゅじゅつをうけることになりました。","병원에서 수술을 받게 되었습니다.","sentence_completion","1","56_ことになる.md"
"ことになる","病院で手術を受けることになりました。","びょういんでしゅじゅつをうけることになりました。","병원에서 수술을 받게 되었습니다.","meaning_comprehension","1","56_ことになる.md"
"ことになる","新しい家に住むことになりました。","あたらしいいえにすむことになりました。","새 집에 살게 되었습니다.","sentence_completion","1","56_ことになる.md"
"ことになる","新しい家に住むことになりました。","あたらしいいえにすむことになりました。","새 집에 살게 되었습니다.","meaning_comprehension","1","56_ことになる.md"
"ことになる","外国で働くことになりました。","がいこくではたらくことになりました。","외국에서 일하게 되었습니다.","sentence_completion","1","56_ことになる.md"
"ことになる","外国で働くことになりました。","がいこくではたらくことになりました。","외국에서 일하게 되었습니다.","meaning_comprehension","1","56_ことになる.md"
"ことになる","大学院に進学することになりました。","だいがくいんにしんがくすることになりました。","대학원에 진학하게 되었습니다.","sentence_completion","1","56_ことになる.md"
"ことになる","大学院に進学することになりました。","だいがくいんにしんがくすることになりました。","대학원에 진학하게 되었습니다.","meaning_comprehension","1","56_ことになる.md"
"ことがある","富士山に登ったことがあります。","ふじさんにのぼったことがあります。","후지산에 올라본 적이 있습니다.","sentence_completion","1","57_ことがある.md"
"ことがある","富士山に登ったことがあります。","ふじさんにのぼったことがあります。","후지산에 올라본 적이 있습니다.","meaning_comprehension","1","57_ことがある.md"
"ことがある","韓国料理を食べたことがありますか。","かんこくりょうりをたべたことがありますか。","한국요리를 먹어본 적이 있습니까?","sentence_completion","1","57_ことがある.md"
"ことがある","韓国料理を食べたことがありますか。","かんこくりょうりをたべたことがありますか。","한국요리를 먹어본 적이 있습니까?","meaning_comprehension","1","57_ことがある.md"
"ことがある","この映画を見たことがありません。","このえいがをみたことがありません。","이 영화를 본 적이 없습니다.","sentence_completion","1","57_ことがある.md"
"ことがある","この映画を見たことがありません。","このえいがをみたことがありません。","이 영화를 본 적이 없습니다.","meaning_comprehension","1","57_ことがある.md"
"ことがある","彼に会ったことがあります。","かれにあったことがあります。","그를 만난 적이 있습니다.","sentence_completion","1","57_ことがある.md"
"ことがある","彼に会ったことがあります。","かれにあったことがあります。","그를 만난 적이 있습니다.","meaning_comprehension","1","57_ことがある.md"
"ことがある","このレストランに来たことがあります。","このレストランにきたことがあります。","이 레스토랑에 온 적이 있습니다.","sentence_completion","1","57_ことがある.md"
"ことがある","このレストランに来たことがあります。","このレストランにきたことがあります。","이 레스토랑에 온 적이 있습니다.","meaning_comprehension","1","57_ことがある.md"
"ことがある","時々遅刻することがあります。","ときどきちこくすることがあります。","가끔 지각할 때가 있습니다.","sentence_completion","1","57_ことがある.md"
"ことがある","時々遅刻することがあります。","ときどきちこくすることがあります。","가끔 지각할 때가 있습니다.","meaning_comprehension","1","57_ことがある.md"
"ことがある","夜中に目が覚めることがあります。","よなかにめがさめることがあります。","한밤중에 잠이 깰 때가 있습니다.","sentence_completion","1","57_ことがある.md"
"ことがある","夜中に目が覚めることがあります。","よなかにめがさめることがあります。","한밤중에 잠이 깰 때가 있습니다.","meaning_comprehension","1","57_ことがある.md"
"ことがある","東京に住んだことがあります。","とうきょうにすんだことがあります。","도쿄에 살아본 적이 있습니다.","sentence_completion","1","57_ことがある.md"
"ことがある","東京に住んだことがあります。","とうきょうにすんだことがあります。","도쿄에 살아본 적이 있습니다.","meaning_comprehension","1","57_ことがある.md"
"ことがある","彼は怒ることがあります。","かれはおこることがあります。","그는 화낼 때가 있습니다.","sentence_completion","1","57_ことがある.md"
"ことがある","彼は怒ることがあります。","かれはおこることがあります。","그는 화낼 때가 있습니다.","meaning_comprehension","1","57_ことがある.md"
"ことがある","外国語を勉強したことがあります。","がいこくごをべんきょうしたことがあります。","외국어를 공부한 적이 있습니다.","sentence_completion","1","57_ことがある.md"
"ことがある","外国語を勉強したことがあります。","がいこくごをべんきょうしたことがあります。","외국어를 공부한 적이 있습니다.","meaning_comprehension","1","57_ことがある.md"
"わけだ","毎日練習しているから上手なわけです。","まいにちれんしゅうしているからじょうずなわけです。","매일 연습하고 있으니까 잘하는 것입니다.","sentence_completion","2","58_わけだ.md"
"わけだ","毎日練習しているから上手なわけです。","まいにちれんしゅうしているからじょうずなわけです。","매일 연습하고 있으니까 잘하는 것입니다.","meaning_comprehension","2","58_わけだ.md"
"わけだ","毎日練習しているから上手なわけです。","まいにちれんしゅうしているからじょうずなわけです。","매일 연습하고 있으니까 잘하는 것입니다.","pattern_identification","2","58_わけだ.md"
"わけだ","お金がないから買えないわけです。","おかねがないからかえないわけです。","돈이 없으니까 살 수 없는 것입니다.","sentence_completion","2","58_わけだ.md"
"わけだ","お金がないから買えないわけです。","おかねがないからかえないわけです。","돈이 없으니까 살 수 없는 것입니다.","meaning_comprehension","2","58_わけだ.md"
"わけだ","お金がないから買えないわけです。","おかねがないからかえないわけです。","돈이 없으니까 살 수 없는 것입니다.","pattern_identification","2","58_わけだ.md"
"わけだ","時間がないから急いでいるわけです。","じかんがないからいそいでいるわけです。","시간이 없으니까 서두르는 것입니다.","sentence_completion","2","58_わけだ.md"
"わけだ","時間がないから急いでいるわけです。","じかんがないからいそいでいるわけです。","시간이 없으니까 서두르는 것입니다.","meaning_comprehension","2","58_わけだ.md"
"わけだ","時間がないから急いでいるわけです。","じかんがないからいそいでいるわけです。","시간이 없으니까 서두르는 것입니다.","pattern_identification","2","58_わけだ.md"
"わけだ","病気だから休むわけです。","びょうきだからやすむわけです。","병이니까 쉬는 것입니다.","sentence_completion","2","58_わけだ.md"
"わけだ","病気だから休むわけです。","びょうきだからやすむわけです。","병이니까 쉬는 것입니다.","meaning_comprehension","2","58_わけだ.md"
"わけだ","病気だから休むわけです。","びょうきだからやすむわけです。","병이니까 쉬는 것입니다.","pattern_identification","2","58_わけだ.md"
